Sex,Age,Region,Frequency,TIME_PERIOD,OVALUE
Persons,All ages,South Australia,Quarterly,2014-Q3,1690133
Persons,All ages,South Australia,Quarterly,2014-Q4,1693107
Persons,All ages,South Australia,Quarterly,2015-Q1,1698433
Persons,All ages,South Australia,Quarterly,2015-Q2,1700668
Persons,All ages,South Australia,Quarterly,2015-Q3,1703703
Persons,All ages,South Australia,Quarterly,2015-Q4,1705937
Persons,All ages,South Australia,Quarterly,2016-Q1,1710334
Persons,All ages,South Australia,Quarterly,2016-Q2,1712843
Persons,All ages,South Australia,Quarterly,2016-Q3,1717275
Persons,All ages,South Australia,Quarterly,2016-Q4,1719580
Persons,All ages,South Australia,Quarterly,2017-Q1,1725253
Persons,All ages,South Australia,Quarterly,2017-Q2,1728673
Persons,All ages,South Australia,Quarterly,2017-Q3,1733055
Persons,All ages,South Australia,Quarterly,2017-Q4,1735654
Persons,All ages,South Australia,Quarterly,2018-Q1,1742255
Persons,All ages,South Australia,Quarterly,2018-Q2,1746137
Persons,All ages,South Australia,Quarterly,2018-Q3,1751849
Persons,All ages,South Australia,Quarterly,2018-Q4,1755715
Persons,All ages,South Australia,Quarterly,2019-Q1,1762889
Persons,All ages,South Australia,Quarterly,2019-Q2,1767395
Persons,All ages,South Australia,Quarterly,2019-Q3,1774006
Persons,All ages,South Australia,Quarterly,2019-Q4,1778928
Persons,All ages,South Australia,Quarterly,2020-Q1,1787847
Persons,All ages,South Australia,Quarterly,2020-Q2,1790355
Persons,All ages,South Australia,Quarterly,2020-Q3,1792178
Persons,All ages,South Australia,Quarterly,2020-Q4,1794514
Persons,All ages,South Australia,Quarterly,2021-Q1,1798586
Persons,All ages,South Australia,Quarterly,2021-Q2,1802601
Persons,All ages,South Australia,Quarterly,2021-Q3,1803789
Persons,All ages,South Australia,Quarterly,2021-Q4,1807839
Persons,All ages,South Australia,Quarterly,2022-Q1,1818356
Persons,All ages,South Australia,Quarterly,2022-Q2,1824969
Persons,All ages,South Australia,Quarterly,2022-Q3,1833331
Persons,All ages,South Australia,Quarterly,2022-Q4,1840187
Persons,All ages,South Australia,Quarterly,2023-Q1,1851014
Persons,All ages,South Australia,Quarterly,2023-Q2,1857646
Persons,All ages,South Australia,Quarterly,2023-Q3,1865760
Persons,All ages,South Australia,Quarterly,2023-Q4,1870937
Females,All ages,South Australia,Quarterly,2014-Q1,849869
Females,All ages,South Australia,Quarterly,2014-Q2,851781
Females,All ages,South Australia,Quarterly,2014-Q3,853397
Females,All ages,South Australia,Quarterly,2014-Q4,855013
Females,All ages,South Australia,Quarterly,2015-Q1,857844
Females,All ages,South Australia,Quarterly,2015-Q2,859146
Females,All ages,South Australia,Quarterly,2015-Q3,860839
Females,All ages,South Australia,Quarterly,2015-Q4,862235
Females,All ages,South Australia,Quarterly,2016-Q1,864510
Females,All ages,South Australia,Quarterly,2016-Q2,865966
Females,All ages,South Australia,Quarterly,2016-Q3,868362
Females,All ages,South Australia,Quarterly,2016-Q4,869666
Females,All ages,South Australia,Quarterly,2017-Q1,872591
Females,All ages,South Australia,Quarterly,2017-Q2,874337
Females,All ages,South Australia,Quarterly,2017-Q3,876451
Females,All ages,South Australia,Quarterly,2017-Q4,877847
Females,All ages,South Australia,Quarterly,2018-Q1,881150
Females,All ages,South Australia,Quarterly,2018-Q2,883103
Females,All ages,South Australia,Quarterly,2018-Q3,885958
Females,All ages,South Australia,Quarterly,2018-Q4,888112
Females,All ages,South Australia,Quarterly,2019-Q1,891684
Females,All ages,South Australia,Quarterly,2019-Q2,893901
Females,All ages,South Australia,Quarterly,2019-Q3,897407
Females,All ages,South Australia,Quarterly,2019-Q4,900160
Females,All ages,South Australia,Quarterly,2020-Q1,904519
Females,All ages,South Australia,Quarterly,2020-Q2,905890
Females,All ages,South Australia,Quarterly,2020-Q3,906843
Females,All ages,South Australia,Quarterly,2020-Q4,908039
Females,All ages,South Australia,Quarterly,2021-Q1,909896
Females,All ages,South Australia,Quarterly,2021-Q2,911534
Females,All ages,South Australia,Quarterly,2021-Q3,912146
Females,All ages,South Australia,Quarterly,2021-Q4,914172
Females,All ages,South Australia,Quarterly,2022-Q1,919313
Females,All ages,South Australia,Quarterly,2022-Q2,922507
Females,All ages,South Australia,Quarterly,2022-Q3,926521
Females,All ages,South Australia,Quarterly,2022-Q4,929952
Females,All ages,South Australia,Quarterly,2023-Q1,935228
Females,All ages,South Australia,Quarterly,2023-Q2,938605
Females,All ages,South Australia,Quarterly,2023-Q3,942581
Females,All ages,South Australia,Quarterly,2023-Q4,945440
Males,All ages,South Australia,Quarterly,2014-Q1,833675
Males,All ages,South Australia,Quarterly,2014-Q2,835164
Males,All ages,South Australia,Quarterly,2014-Q3,836736
Males,All ages,South Australia,Quarterly,2014-Q4,838094
Males,All ages,South Australia,Quarterly,2015-Q1,840589
Males,All ages,South Australia,Quarterly,2015-Q2,841522
Males,All ages,South Australia,Quarterly,2015-Q3,842864
Males,All ages,South Australia,Quarterly,2015-Q4,843702
Males,All ages,South Australia,Quarterly,2016-Q1,845824
Males,All ages,South Australia,Quarterly,2016-Q2,846877
Males,All ages,South Australia,Quarterly,2016-Q3,848913
Males,All ages,South Australia,Quarterly,2016-Q4,849914
Males,All ages,South Australia,Quarterly,2017-Q1,852662
Males,All ages,South Australia,Quarterly,2017-Q2,854336
Males,All ages,South Australia,Quarterly,2017-Q3,856604
Males,All ages,South Australia,Quarterly,2017-Q4,857807
Males,All ages,South Australia,Quarterly,2018-Q1,861105
Males,All ages,South Australia,Quarterly,2018-Q2,863034
Males,All ages,South Australia,Quarterly,2018-Q3,865891
Males,All ages,South Australia,Quarterly,2018-Q4,867603
Males,All ages,South Australia,Quarterly,2019-Q1,871205
Males,All ages,South Australia,Quarterly,2019-Q2,873494
Males,All ages,South Australia,Quarterly,2019-Q3,876599
Males,All ages,South Australia,Quarterly,2019-Q4,878768
Males,All ages,South Australia,Quarterly,2020-Q1,883328
Males,All ages,South Australia,Quarterly,2020-Q2,884465
Males,All ages,South Australia,Quarterly,2020-Q3,885335
Males,All ages,South Australia,Quarterly,2020-Q4,886475
Males,All ages,South Australia,Quarterly,2021-Q1,888690
Males,All ages,South Australia,Quarterly,2021-Q2,891067
Males,All ages,South Australia,Quarterly,2021-Q3,891643
Males,All ages,South Australia,Quarterly,2021-Q4,893667
Males,All ages,South Australia,Quarterly,2022-Q1,899043
Males,All ages,South Australia,Quarterly,2022-Q2,902462
Males,All ages,South Australia,Quarterly,2022-Q3,906810
Males,All ages,South Australia,Quarterly,2022-Q4,910235
Males,All ages,South Australia,Quarterly,2023-Q1,915786
Males,All ages,South Australia,Quarterly,2023-Q2,919041
Males,All ages,South Australia,Quarterly,2023-Q3,923179
Males,All ages,South Australia,Quarterly,2023-Q4,925497
Persons,All ages,Tasmania,Quarterly,2014-Q1,513681
Persons,All ages,Tasmania,Quarterly,2014-Q2,513621
Persons,All ages,Tasmania,Quarterly,2014-Q3,513898
Persons,All ages,Tasmania,Quarterly,2014-Q4,514040
Persons,All ages,Tasmania,Quarterly,2015-Q1,514812
Persons,All ages,Tasmania,Quarterly,2015-Q2,515117
Persons,All ages,Tasmania,Quarterly,2015-Q3,515697
Persons,All ages,Tasmania,Quarterly,2015-Q4,515694
Persons,All ages,Tasmania,Quarterly,2016-Q1,516861
Persons,All ages,Tasmania,Quarterly,2016-Q2,517514
Persons,All ages,Tasmania,Quarterly,2016-Q3,519606
Persons,All ages,Tasmania,Quarterly,2016-Q4,521981
Persons,All ages,Tasmania,Quarterly,2017-Q1,524574
Persons,All ages,Tasmania,Quarterly,2017-Q2,526762
Persons,All ages,Tasmania,Quarterly,2017-Q3,529350
Persons,All ages,Tasmania,Quarterly,2017-Q4,531561
Persons,All ages,Tasmania,Quarterly,2018-Q1,534754
Persons,All ages,Tasmania,Quarterly,2018-Q2,537291
Persons,All ages,Tasmania,Quarterly,2018-Q3,540241
Persons,All ages,Tasmania,Quarterly,2018-Q4,542927
Persons,All ages,Tasmania,Quarterly,2019-Q1,545803
Persons,All ages,Tasmania,Quarterly,2019-Q2,547841
Persons,All ages,Tasmania,Quarterly,2019-Q3,549947
Persons,All ages,Tasmania,Quarterly,2019-Q4,553340
Persons,All ages,Tasmania,Quarterly,2020-Q1,555975
Persons,All ages,Tasmania,Quarterly,2020-Q2,557578
Persons,All ages,Tasmania,Quarterly,2020-Q3,559427
Persons,All ages,Tasmania,Quarterly,2020-Q4,561881
Persons,All ages,Tasmania,Quarterly,2021-Q1,564840
Persons,All ages,Tasmania,Quarterly,2021-Q2,567239
Persons,All ages,Tasmania,Quarterly,2021-Q3,567829
Persons,All ages,Tasmania,Quarterly,2021-Q4,569609
Persons,All ages,Tasmania,Quarterly,2022-Q1,571384
Persons,All ages,Tasmania,Quarterly,2022-Q2,572300
Persons,All ages,Tasmania,Quarterly,2022-Q3,572790
Persons,All ages,Tasmania,Quarterly,2022-Q4,573343
Persons,All ages,Tasmania,Quarterly,2023-Q1,573836
Persons,All ages,Tasmania,Quarterly,2023-Q2,573731
Persons,All ages,Tasmania,Quarterly,2023-Q3,573819
Persons,All ages,Tasmania,Quarterly,2023-Q4,574214
Males,All ages,Tasmania,Quarterly,2014-Q1,255134
Males,All ages,Tasmania,Quarterly,2014-Q2,255008
Males,All ages,Tasmania,Quarterly,2014-Q3,255014
Males,All ages,Tasmania,Quarterly,2014-Q4,254973
Males,All ages,Tasmania,Quarterly,2015-Q1,255310
Males,All ages,Tasmania,Quarterly,2015-Q2,255359
Males,All ages,Tasmania,Quarterly,2015-Q3,255551
Males,All ages,Tasmania,Quarterly,2015-Q4,255452
Males,All ages,Tasmania,Quarterly,2016-Q1,255937
Males,All ages,Tasmania,Quarterly,2016-Q2,256213
Males,All ages,Tasmania,Quarterly,2016-Q3,257303
Males,All ages,Tasmania,Quarterly,2016-Q4,258456
Males,All ages,Tasmania,Quarterly,2017-Q1,259739
Males,All ages,Tasmania,Quarterly,2017-Q2,260800
Males,All ages,Tasmania,Quarterly,2017-Q3,262154
Males,All ages,Tasmania,Quarterly,2017-Q4,263305
Males,All ages,Tasmania,Quarterly,2018-Q1,264817
Males,All ages,Tasmania,Quarterly,2018-Q2,266108
Males,All ages,Tasmania,Quarterly,2018-Q3,267586
Males,All ages,Tasmania,Quarterly,2018-Q4,268840
Males,All ages,Tasmania,Quarterly,2019-Q1,270220
Males,All ages,Tasmania,Quarterly,2019-Q2,271197
Males,All ages,Tasmania,Quarterly,2019-Q3,272225
Males,All ages,Tasmania,Quarterly,2019-Q4,273893
Males,All ages,Tasmania,Quarterly,2020-Q1,275151
Males,All ages,Tasmania,Quarterly,2020-Q2,275981
Males,All ages,Tasmania,Quarterly,2020-Q3,276962
Males,All ages,Tasmania,Quarterly,2020-Q4,278353
Males,All ages,Tasmania,Quarterly,2021-Q1,280006
Males,All ages,Tasmania,Quarterly,2021-Q2,281404
Males,All ages,Tasmania,Quarterly,2021-Q3,281853
Males,All ages,Tasmania,Quarterly,2021-Q4,282872
Males,All ages,Tasmania,Quarterly,2022-Q1,283787
Males,All ages,Tasmania,Quarterly,2022-Q2,284142
Males,All ages,Tasmania,Quarterly,2022-Q3,284320
Males,All ages,Tasmania,Quarterly,2022-Q4,284586
Males,All ages,Tasmania,Quarterly,2023-Q1,284780
Males,All ages,Tasmania,Quarterly,2023-Q2,284622
Males,All ages,Tasmania,Quarterly,2023-Q3,284665
Males,All ages,Tasmania,Quarterly,2023-Q4,284789
Females,All ages,Tasmania,Quarterly,2014-Q1,258547
Females,All ages,Tasmania,Quarterly,2014-Q2,258613
Females,All ages,Tasmania,Quarterly,2014-Q3,258884
Females,All ages,Tasmania,Quarterly,2014-Q4,259067
Females,All ages,Tasmania,Quarterly,2015-Q1,259502
Females,All ages,Tasmania,Quarterly,2015-Q2,259758
Females,All ages,Tasmania,Quarterly,2015-Q3,260146
Females,All ages,Tasmania,Quarterly,2015-Q4,260242
Females,All ages,Tasmania,Quarterly,2016-Q1,260924
Females,All ages,Tasmania,Quarterly,2016-Q2,261301
Females,All ages,Tasmania,Quarterly,2016-Q3,262303
Females,All ages,Tasmania,Quarterly,2016-Q4,263525
Females,All ages,Tasmania,Quarterly,2017-Q1,264835
Females,All ages,Tasmania,Quarterly,2017-Q2,265962
Females,All ages,Tasmania,Quarterly,2017-Q3,267196
Females,All ages,Tasmania,Quarterly,2017-Q4,268256
Females,All ages,Tasmania,Quarterly,2018-Q1,269937
Females,All ages,Tasmania,Quarterly,2018-Q2,271183
Females,All ages,Tasmania,Quarterly,2018-Q3,272655
Females,All ages,Tasmania,Quarterly,2018-Q4,274087
Females,All ages,Tasmania,Quarterly,2019-Q1,275583
Females,All ages,Tasmania,Quarterly,2019-Q2,276644
Females,All ages,Tasmania,Quarterly,2019-Q3,277722
Females,All ages,Tasmania,Quarterly,2019-Q4,279447
Females,All ages,Tasmania,Quarterly,2020-Q1,280824
Females,All ages,Tasmania,Quarterly,2020-Q2,281597
Females,All ages,Tasmania,Quarterly,2020-Q3,282465
Females,All ages,Tasmania,Quarterly,2020-Q4,283528
Females,All ages,Tasmania,Quarterly,2021-Q1,284834
Females,All ages,Tasmania,Quarterly,2021-Q2,285835
Females,All ages,Tasmania,Quarterly,2021-Q3,285976
Females,All ages,Tasmania,Quarterly,2021-Q4,286737
Females,All ages,Tasmania,Quarterly,2022-Q1,287597
Females,All ages,Tasmania,Quarterly,2022-Q2,288158
Females,All ages,Tasmania,Quarterly,2022-Q3,288470
Females,All ages,Tasmania,Quarterly,2022-Q4,288757
Females,All ages,Tasmania,Quarterly,2023-Q1,289056
Females,All ages,Tasmania,Quarterly,2023-Q2,289109
Females,All ages,Tasmania,Quarterly,2023-Q3,289154
Females,All ages,Tasmania,Quarterly,2023-Q4,289425
Persons,All ages,Victoria,Quarterly,2014-Q1,5869511
Persons,All ages,Victoria,Quarterly,2014-Q2,5894917
Persons,All ages,Victoria,Quarterly,2014-Q3,5927199
Persons,All ages,Victoria,Quarterly,2014-Q4,5957512
Persons,All ages,Victoria,Quarterly,2015-Q1,5995205
Persons,All ages,Victoria,Quarterly,2015-Q2,6022322
Persons,All ages,Victoria,Quarterly,2015-Q3,6057558
Persons,All ages,Victoria,Quarterly,2015-Q4,6093049
Persons,All ages,Victoria,Quarterly,2016-Q1,6138627
Persons,All ages,Victoria,Quarterly,2016-Q2,6173172
Persons,All ages,Victoria,Quarterly,2016-Q3,6205852
Persons,All ages,Victoria,Quarterly,2016-Q4,6235781
Persons,All ages,Victoria,Quarterly,2017-Q1,6278555
Persons,All ages,Victoria,Quarterly,2017-Q2,6302608
Persons,All ages,Victoria,Quarterly,2017-Q3,6333514
Persons,All ages,Victoria,Quarterly,2017-Q4,6358210
Persons,All ages,Victoria,Quarterly,2018-Q1,6398586
Persons,All ages,Victoria,Quarterly,2018-Q2,6423038
Persons,All ages,Victoria,Quarterly,2018-Q3,6454976
Persons,All ages,Victoria,Quarterly,2018-Q4,6479695
Persons,All ages,Victoria,Quarterly,2019-Q1,6518716
Persons,All ages,Victoria,Quarterly,2019-Q2,6537305
Persons,All ages,Victoria,Quarterly,2019-Q3,6567898
Persons,All ages,Victoria,Quarterly,2019-Q4,6590050
Persons,All ages,Victoria,Quarterly,2020-Q1,6616636
Persons,All ages,Victoria,Quarterly,2020-Q2,6615046
Persons,All ages,Victoria,Quarterly,2020-Q3,6591437
Persons,All ages,Victoria,Quarterly,2020-Q4,6567195
Persons,All ages,Victoria,Quarterly,2021-Q1,6555302
Persons,All ages,Victoria,Quarterly,2021-Q2,6547822
Persons,All ages,Victoria,Quarterly,2021-Q3,6543116
Persons,All ages,Victoria,Quarterly,2021-Q4,6555013
Persons,All ages,Victoria,Quarterly,2022-Q1,6591580
Persons,All ages,Victoria,Quarterly,2022-Q2,6615232
Persons,All ages,Victoria,Quarterly,2022-Q3,6657690
Persons,All ages,Victoria,Quarterly,2022-Q4,6700395
Persons,All ages,Victoria,Quarterly,2023-Q1,6757251
Persons,All ages,Victoria,Quarterly,2023-Q2,6797169
Persons,All ages,Victoria,Quarterly,2023-Q3,6845666
Persons,All ages,Victoria,Quarterly,2023-Q4,6881068
Males,All ages,Victoria,Quarterly,2014-Q1,2902774
Males,All ages,Victoria,Quarterly,2014-Q2,2915277
Males,All ages,Victoria,Quarterly,2014-Q3,2930934
Males,All ages,Victoria,Quarterly,2014-Q4,2945763
Males,All ages,Victoria,Quarterly,2015-Q1,2964190
Males,All ages,Victoria,Quarterly,2015-Q2,2977200
Males,All ages,Victoria,Quarterly,2015-Q3,2994248
Males,All ages,Victoria,Quarterly,2015-Q4,3011376
Males,All ages,Victoria,Quarterly,2016-Q1,3034156
Males,All ages,Victoria,Quarterly,2016-Q2,3051056
Males,All ages,Victoria,Quarterly,2016-Q3,3067208
Males,All ages,Victoria,Quarterly,2016-Q4,3082379
Males,All ages,Victoria,Quarterly,2017-Q1,3104443
Males,All ages,Victoria,Quarterly,2017-Q2,3116504
Males,All ages,Victoria,Quarterly,2017-Q3,3131735
Males,All ages,Victoria,Quarterly,2017-Q4,3144429
Males,All ages,Victoria,Quarterly,2018-Q1,3165233
Males,All ages,Victoria,Quarterly,2018-Q2,3178223
Males,All ages,Victoria,Quarterly,2018-Q3,3194683
Males,All ages,Victoria,Quarterly,2018-Q4,3207192
Males,All ages,Victoria,Quarterly,2019-Q1,3227178
Males,All ages,Victoria,Quarterly,2019-Q2,3236531
Males,All ages,Victoria,Quarterly,2019-Q3,3251565
Males,All ages,Victoria,Quarterly,2019-Q4,3262240
Males,All ages,Victoria,Quarterly,2020-Q1,3274653
Males,All ages,Victoria,Quarterly,2020-Q2,3273674
Males,All ages,Victoria,Quarterly,2020-Q3,3261201
Males,All ages,Victoria,Quarterly,2020-Q4,3248276
Males,All ages,Victoria,Quarterly,2021-Q1,3242006
Males,All ages,Victoria,Quarterly,2021-Q2,3237594
Males,All ages,Victoria,Quarterly,2021-Q3,3234792
Males,All ages,Victoria,Quarterly,2021-Q4,3240587
Males,All ages,Victoria,Quarterly,2022-Q1,3257565
Males,All ages,Victoria,Quarterly,2022-Q2,3267915
Males,All ages,Victoria,Quarterly,2022-Q3,3288878
Males,All ages,Victoria,Quarterly,2022-Q4,3310463
Males,All ages,Victoria,Quarterly,2023-Q1,3338832
Males,All ages,Victoria,Quarterly,2023-Q2,3358839
Males,All ages,Victoria,Quarterly,2023-Q3,3382750
Males,All ages,Victoria,Quarterly,2023-Q4,3399523
Females,All ages,Victoria,Quarterly,2014-Q1,2966737
